GCAM_region_ID,sce,year,category,shares,gini,model
3,SSP5,2075,d5,0.076124484,0.315186194,GiniMinHist
27,SSP1,2075,d7,0.097368635,0.284978094,GiniMinHist
13,SSP1,2075,d4,0.078064338,0.242140894,GiniMinHist
26,SSP5,2075,d5,0.062949568,0.426732724,GiniMinHist
7,SSP2,2075,d9,0.155569827,0.493452583,GiniMinHist
17,SSP5,2075,d5,0.081730044,0.270503349,GiniMinHist
15,SSP1,2075,d7,0.091486619,0.380744498,GiniMinHist
10,SSP4,2075,d10,0.27596439,0.387922137,GiniMinHist
24,SSP1,2075,d8,0.110767263,0.443891518,GiniMinHist
23,SSP3,2075,d7,0.101640541,0.238270316,GiniMinHist
8,SSP3,2075,d4,0.073465065,0.277028547,GiniMinHist
11,SSP4,2075,d5,0.09340963,0.171789824,GiniMinHist
11,SSP2,2075,d6,0.099155106,0.171789824,GiniMinHist
21,SSP5,2075,d6,0.08278334,0.344196953,GiniMinHist
31,SSP1,2075,d6,0.082915433,0.343261012,GiniMinHist
32,SSP4,2075,d9,0.149910829,0.422564047,GiniMinHist
29,SSP1,2075,d8,0.11385124,0.427393305,GiniMinHist
26,SSP3,2075,d10,0.357554498,0.449422066,GiniMinHist
23,SSP5,2075,d1,0.042881078,0.238270316,GiniMinHist
3,SSP2,2075,d9,0.139311667,0.31599648,GiniMinHist
25,SSP5,2075,d5,0.072483777,0.348173653,GiniMinHist
8,SSP2,2075,d5,0.081305829,0.277028547,GiniMinHist
27,SSP2,2075,d9,0.135755144,0.284978094,GiniMinHist
1,SSP2,2075,d5,0.074596778,0.33262862,GiniMinHist
18,SSP1,2075,d6,0.087594292,0.290378725,GiniMinHist
8,SSP1,2075,d5,0.081305829,0.277028547,GiniMinHist
25,SSP2,2075,d9,0.143284168,0.348173653,GiniMinHist
33,SSP5,2075,d4,0.059804459,0.379270762,GiniMinHist
11,SSP3,2075,d10,0.174066149,0.171789824,GiniMinHist
12,SSP5,2075,d2,0.065373744,0.195471337,GiniMinHist
6,SSP4,2075,d2,0.057585463,0.263726971,GiniMinHist
15,SSP5,2075,d5,0.068507366,0.380223529,GiniMinHist
5,SSP5,2075,d8,0.113300996,0.37152018,GiniMinHist
9,SSP5,2075,d7,0.090350858,0.437825868,GiniMinHist
14,SSP1,2075,d7,0.103791017,0.207388842,GiniMinHist
1,SSP1,2075,d4,0.066045367,0.33262862,GiniMinHist
8,SSP5,2075,d2,0.055504505,0.277028547,GiniMinHist
27,SSP5,2075,d4,0.072359293,0.284978094,GiniMinHist
31,SSP4,2075,d8,0.11238621,0.343261012,GiniMinHist
8,SSP4,2075,d4,0.073465065,0.277028547,GiniMinHist
18,SSP4,2075,d9,0.137323833,0.290378725,GiniMinHist
2,SSP5,2075,d9,0.151070106,0.403763858,GiniMinHist
3,SSP3,2075,d10,0.280109052,0.320795555,GiniMinHist
15,SSP4,2075,d9,0.145467071,0.378845666,GiniMinHist
32,SSP5,2075,d6,0.074656503,0.422564047,GiniMinHist
13,SSP3,2075,d7,0.104427186,0.249068524,GiniMinHist
7,SSP4,2075,d9,0.155569827,0.493452583,GiniMinHist
20,SSP2,2075,d8,0.108618063,0.452460692,GiniMinHist
16,SSP3,2075,d4,0.075214257,0.263507205,GiniMinHist
33,SSP4,2075,d8,0.111271416,0.379270762,GiniMinHist
6,SSP3,2075,d6,0.090760534,0.263726971,GiniMinHist
13,SSP2,2075,d5,0.085872479,0.245873017,GiniMinHist
32,SSP2,2075,d9,0.149910829,0.422564047,GiniMinHist
3,SSP1,2075,d8,0.110820428,0.315205295,GiniMinHist
6,SSP2,2075,d4,0.075228304,0.263726971,GiniMinHist
20,SSP5,2075,d5,0.059501169,0.452460692,GiniMinHist
7,SSP1,2075,d8,0.108967637,0.493452583,GiniMinHist
12,SSP4,2075,d4,0.083034781,0.197886761,GiniMinHist
13,SSP4,2075,d4,0.077466864,0.245853017,GiniMinHist
26,SSP4,2075,d9,0.171503831,0.445897925,GiniMinHist
10,SSP5,2075,d7,0.101098908,0.262652283,GiniMinHist
11,SSP4,2075,d6,0.099155106,0.171789824,GiniMinHist
18,SSP5,2075,d3,0.063732915,0.290378725,GiniMinHist
12,SSP3,2075,d8,0.119322036,0.209786587,GiniMinHist
11,SSP2,2075,d7,0.105331483,0.171789824,GiniMinHist
11,SSP1,2075,d3,0.08039316,0.171789824,GiniMinHist
14,SSP4,2075,d9,0.133460092,0.210654306,GiniMinHist
26,SSP2,2075,d9,0.161002618,0.436004196,GiniMinHist
20,SSP4,2075,d8,0.108618063,0.452460692,GiniMinHist
20,SSP1,2075,d7,0.086050587,0.452460692,GiniMinHist
12,SSP2,2075,d5,0.090773335,0.199092428,GiniMinHist
32,SSP1,2075,d8,0.110657891,0.422564047,GiniMinHist
23,SSP2,2075,d4,0.078615836,0.238270316,GiniMinHist
15,SSP3,2075,d10,0.323822216,0.38029215,GiniMinHist
14,SSP5,2075,d3,0.075225024,0.206043512,GiniMinHist
21,SSP1,2075,d9,0.156136713,0.357025712,GiniMinHist
16,SSP2,2075,d3,0.06732961,0.262701397,GiniMinHist
17,SSP5,2075,d6,0.089703733,0.270503349,GiniMinHist
24,SSP5,2075,d7,0.088138396,0.443891518,GiniMinHist
12,SSP1,2075,d5,0.090648022,0.195673791,GiniMinHist
1,SSP3,2075,d6,0.08419409,0.33262862,GiniMinHist
29,SSP5,2075,d7,0.09263834,0.422966776,GiniMinHist
31,SSP5,2075,d4,0.064619539,0.343261012,GiniMinHist
6,SSP1,2075,d3,0.067263452,0.263726971,GiniMinHist
23,SSP3,2075,d8,0.112983177,0.238270316,GiniMinHist
8,SSP3,2075,d5,0.081305829,0.277028547,GiniMinHist
1,SSP4,2075,d4,0.066045367,0.33262862,GiniMinHist
33,SSP2,2075,d8,0.111271416,0.379270762,GiniMinHist
16,SSP1,2075,d3,0.067365599,0.262286747,GiniMinHist
23,SSP4,2075,d3,0.070920128,0.238270316,GiniMinHist
8,SSP2,2075,d6,0.089781088,0.277028547,GiniMinHist
17,SSP4,2075,d10,0.243974079,0.270503349,GiniMinHist
8,SSP1,2075,d6,0.089781088,0.277028547,GiniMinHist
14,SSP1,2075,d8,0.114709875,0.207388842,GiniMinHist
27,SSP1,2075,d8,0.110854917,0.284978094,GiniMinHist
21,SSP5,2075,d7,0.096002849,0.344196953,GiniMinHist
11,SSP4,2075,d7,0.105331483,0.171789824,GiniMinHist
13,SSP1,2075,d5,0.086175198,0.242140894,GiniMinHist
31,SSP2,2075,d8,0.11238621,0.343261012,GiniMinHist
18,SSP1,2075,d7,0.097781563,0.290378725,GiniMinHist
33,SSP1,2075,d7,0.092239182,0.379270762,GiniMinHist
21,SSP3,2075,d10,0.303132769,0.367654266,GiniMinHist
13,SSP3,2075,d8,0.117842912,0.249068524,GiniMinHist
12,SSP4,2075,d5,0.090307409,0.197886761,GiniMinHist
3,SSP5,2075,d6,0.084782094,0.315186194,GiniMinHist
13,SSP5,2075,d3,0.069989002,0.241470464,GiniMinHist
24,SSP4,2075,d9,0.152249068,0.443891518,GiniMinHist
23,SSP1,2075,d3,0.070920128,0.238270316,GiniMinHist
27,SSP5,2075,d5,0.079674365,0.284978094,GiniMinHist
11,SSP2,2075,d8,0.112789937,0.171789824,GiniMinHist
17,SSP1,2075,d9,0.135779076,0.270503349,GiniMinHist
25,SSP5,2075,d6,0.08215316,0.348173653,GiniMinHist
1,SSP2,2075,d6,0.08419409,0.33262862,GiniMinHist
8,SSP4,2075,d5,0.081305829,0.277028547,GiniMinHist
24,SSP2,2075,d9,0.152249068,0.443891518,GiniMinHist
31,SSP1,2075,d7,0.095142621,0.343261012,GiniMinHist
16,SSP3,2075,d5,0.082843404,0.263507205,GiniMinHist
13,SSP4,2075,d5,0.086012552,0.245853017,GiniMinHist
13,SSP2,2075,d6,0.094327817,0.245873017,GiniMinHist
6,SSP3,2075,d7,0.100346062,0.263726971,GiniMinHist
6,SSP2,2075,d5,0.082733935,0.263726971,GiniMinHist
11,SSP1,2075,d4,0.087469162,0.171789824,GiniMinHist
12,SSP5,2075,d3,0.075001579,0.195471337,GiniMinHist
12,SSP1,2075,d6,0.097712354,0.195673791,GiniMinHist
15,SSP1,2075,d8,0.110437732,0.380744498,GiniMinHist
1,SSP1,2075,d5,0.074596778,0.33262862,GiniMinHist
12,SSP2,2075,d6,0.097561504,0.199092428,GiniMinHist
12,SSP3,2075,d9,0.136621806,0.209786587,GiniMinHist
26,SSP1,2075,d8,0.113248482,0.428075668,GiniMinHist
1,SSP5,2075,d3,0.057527009,0.33262862,GiniMinHist
33,SSP5,2075,d5,0.068719861,0.379270762,GiniMinHist
7,SSP5,2075,d7,0.083945604,0.493452583,GiniMinHist
29,SSP1,2075,d9,0.168833705,0.427393305,GiniMinHist
23,SSP2,2075,d5,0.085662076,0.238270316,GiniMinHist
26,SSP5,2075,d6,0.074457547,0.426732724,GiniMinHist
25,SSP1,2075,d9,0.143284168,0.348173653,GiniMinHist
15,SSP5,2075,d6,0.078400877,0.380223529,GiniMinHist
14,SSP5,2075,d4,0.082590969,0.206043512,GiniMinHist
15,SSP2,2075,d9,0.146460501,0.380492236,GiniMinHist
18,SSP5,2075,d4,0.07165553,0.290378725,GiniMinHist
6,SSP4,2075,d3,0.067263452,0.263726971,GiniMinHist
9,SSP1,2075,d9,0.15561435,0.441094551,GiniMinHist
17,SSP5,2075,d7,0.099309444,0.270503349,GiniMinHist
11,SSP4,2075,d8,0.112789937,0.171789824,GiniMinHist
8,SSP5,2075,d3,0.065275391,0.277028547,GiniMinHist
5,SSP5,2075,d9,0.149222035,0.37152018,GiniMinHist
8,SSP3,2075,d6,0.089781088,0.277028547,GiniMinHist
5,SSP1,2075,d10,0.310930179,0.374273497,GiniMinHist
23,SSP4,2075,d4,0.078615836,0.238270316,GiniMinHist
13,SSP1,2075,d6,0.094312669,0.242140894,GiniMinHist
16,SSP5,2075,d2,0.057746103,0.262164877,GiniMinHist
6,SSP1,2075,d4,0.075228304,0.263726971,GiniMinHist
12,SSP4,2075,d6,0.096844536,0.197886761,GiniMinHist
16,SSP2,2075,d4,0.07534679,0.262701397,GiniMinHist
8,SSP2,2075,d7,0.099983874,0.277028547,GiniMinHist
32,SSP5,2075,d7,0.08928735,0.422564047,GiniMinHist
11,SSP1,2075,d5,0.09340963,0.171789824,GiniMinHist
31,SSP5,2075,d5,0.073209645,0.343261012,GiniMinHist
8,SSP1,2075,d7,0.099983874,0.277028547,GiniMinHist
1,SSP3,2075,d7,0.09618941,0.33262862,GiniMinHist
16,SSP4,2075,d3,0.066902319,0.263713535,GiniMinHist
1,SSP4,2075,d5,0.074596778,0.33262862,GiniMinHist
27,SSP5,2075,d6,0.08762537,0.284978094,GiniMinHist
16,SSP3,2075,d6,0.090988491,0.263507205,GiniMinHist
12,SSP1,2075,d7,0.106137146,0.195673791,GiniMinHist
10,SSP5,2075,d8,0.117248479,0.262652283,GiniMinHist
6,SSP5,2075,d2,0.057585463,0.263726971,GiniMinHist
20,SSP5,2075,d6,0.070869072,0.452460692,GiniMinHist
23,SSP1,2075,d4,0.078615836,0.238270316,GiniMinHist
7,SSP3,2075,d10,0.407778774,0.493452583,GiniMinHist
8,SSP4,2075,d6,0.089781088,0.277028547,GiniMinHist
12,SSP2,2075,d7,0.106167959,0.199092428,GiniMinHist
32,SSP3,2075,d10,0.354163501,0.422564047,GiniMinHist
13,SSP2,2075,d7,0.10458862,0.245873017,GiniMinHist
10,SSP1,2075,d10,0.233516813,0.267644557,GiniMinHist
11,SSP2,2075,d9,0.12593358,0.171789824,GiniMinHist
2,SSP1,2075,d10,0.338230392,0.406704955,GiniMinHist
6,SSP2,2075,d6,0.090760534,0.263726971,GiniMinHist
23,SSP2,2075,d6,0.09302866,0.238270316,GiniMinHist
9,SSP5,2075,d8,0.11213325,0.437825868,GiniMinHist
16,SSP1,2075,d4,0.075403822,0.262286747,GiniMinHist
14,SSP5,2075,d5,0.089129071,0.206043512,GiniMinHist
4,SSP5,2075,d9,0.148308045,0.414979837,GiniMinHist
13,SSP4,2075,d6,0.094489302,0.245853017,GiniMinHist
14,SSP1,2075,d9,0.13089648,0.207388842,GiniMinHist
3,SSP5,2075,d7,0.095600653,0.315186194,GiniMinHist
18,SSP1,2075,d8,0.111831892,0.290378725,GiniMinHist
13,SSP3,2075,d9,0.13749875,0.249068524,GiniMinHist
17,SSP2,2075,d10,0.243974079,0.270503349,GiniMinHist
23,SSP3,2075,d9,0.13307024,0.238270316,GiniMinHist
1,SSP2,2075,d7,0.09618941,0.33262862,GiniMinHist
11,SSP5,2075,d2,0.070758818,0.171789824,GiniMinHist
6,SSP3,2075,d8,0.113217465,0.263726971,GiniMinHist
12,SSP5,2075,d4,0.083822143,0.195471337,GiniMinHist
25,SSP5,2075,d7,0.094397023,0.348173653,GiniMinHist
1,SSP1,2075,d6,0.08419409,0.33262862,GiniMinHist
3,SSP1,2075,d9,0.138874153,0.315205295,GiniMinHist
31,SSP4,2075,d9,0.143412859,0.343261012,GiniMinHist
12,SSP4,2075,d7,0.105283164,0.197886761,GiniMinHist
11,SSP1,2075,d6,0.099155106,0.171789824,GiniMinHist
18,SSP5,2075,d5,0.079276146,0.290378725,GiniMinHist
13,SSP1,2075,d7,0.103958554,0.242140894,GiniMinHist
13,SSP5,2075,d4,0.078100183,0.241470464,GiniMinHist
21,SSP5,2075,d8,0.114904211,0.344196953,GiniMinHist
6,SSP4,2075,d4,0.075228304,0.263726971,GiniMinHist
1,SSP5,2075,d4,0.066045367,0.33262862,GiniMinHist
23,SSP4,2075,d5,0.085662076,0.238270316,GiniMinHist
33,SSP5,2075,d6,0.079005049,0.379270762,GiniMinHist
11,SSP4,2075,d9,0.12593358,0.171789824,GiniMinHist
16,SSP3,2075,d7,0.100647304,0.263507205,GiniMinHist
20,SSP1,2075,d8,0.108618063,0.452460692,GiniMinHist
6,SSP1,2075,d5,0.082733935,0.263726971,GiniMinHist
31,SSP1,2075,d8,0.11238621,0.343261012,GiniMinHist
8,SSP3,2075,d7,0.099983874,0.277028547,GiniMinHist
17,SSP5,2075,d8,0.112346512,0.270503349,GiniMinHist
16,SSP2,2075,d5,0.082914722,0.262701397,GiniMinHist
33,SSP1,2075,d8,0.111271416,0.379270762,GiniMinHist
15,SSP5,2075,d7,0.091497799,0.380223529,GiniMinHist
24,SSP1,2075,d9,0.152249068,0.443891518,GiniMinHist
8,SSP5,2075,d4,0.073465065,0.277028547,GiniMinHist
24,SSP5,2075,d8,0.110767263,0.443891518,GiniMinHist
14,SSP5,2075,d6,0.096044415,0.206043512,GiniMinHist
33,SSP4,2075,d9,0.146023947,0.379270762,GiniMinHist
23,SSP1,2075,d5,0.085662076,0.238270316,GiniMinHist
27,SSP1,2075,d9,0.135755144,0.284978094,GiniMinHist
26,SSP5,2075,d7,0.089761149,0.426732724,GiniMinHist
27,SSP5,2075,d7,0.097368635,0.284978094,GiniMinHist
23,SSP2,2075,d7,0.101640541,0.238270316,GiniMinHist
12,SSP1,2075,d8,0.116383902,0.195673791,GiniMinHist
13,SSP2,2075,d8,0.116388046,0.245873017,GiniMinHist
11,SSP1,2075,d7,0.105331483,0.171789824,GiniMinHist
8,SSP4,2075,d7,0.099983874,0.277028547,GiniMinHist
6,SSP2,2075,d7,0.100346062,0.263726971,GiniMinHist
12,SSP2,2075,d8,0.116469258,0.199092428,GiniMinHist
1,SSP4,2075,d6,0.08419409,0.33262862,GiniMinHist
16,SSP1,2075,d5,0.082961023,0.262286747,GiniMinHist
8,SSP2,2075,d8,0.113763634,0.277028547,GiniMinHist
15,SSP1,2075,d9,0.146900122,0.380744498,GiniMinHist
31,SSP5,2075,d6,0.082915433,0.343261012,GiniMinHist
29,SSP5,2075,d8,0.114368356,0.422966776,GiniMinHist
8,SSP1,2075,d8,0.113763634,0.277028547,GiniMinHist
13,SSP4,2075,d7,0.10450978,0.245853017,GiniMinHist
16,SSP4,2075,d4,0.075295587,0.263713535,GiniMinHist
10,SSP5,2075,d9,0.139780186,0.262652283,GiniMinHist
23,SSP5,2075,d2,0.061274946,0.238270316,GiniMinHist
16,SSP5,2075,d3,0.067391425,0.262164877,GiniMinHist
31,SSP2,2075,d9,0.143412859,0.343261012,GiniMinHist
12,SSP5,2075,d5,0.090227729,0.195471337,GiniMinHist
26,SSP1,2075,d9,0.153157363,0.428075668,GiniMinHist
20,SSP2,2075,d9,0.150932309,0.452460692,GiniMinHist
12,SSP4,2075,d8,0.116924896,0.197886761,GiniMinHist
33,SSP2,2075,d9,0.146023947,0.379270762,GiniMinHist
32,SSP1,2075,d9,0.149910829,0.422564047,GiniMinHist
23,SSP4,2075,d6,0.09302866,0.238270316,GiniMinHist
18,SSP5,2075,d6,0.087594292,0.290378725,GiniMinHist
1,SSP3,2075,d8,0.112970949,0.33262862,GiniMinHist
6,SSP4,2075,d5,0.082733935,0.263726971,GiniMinHist
6,SSP5,2075,d3,0.067263452,0.263726971,GiniMinHist
13,SSP1,2075,d8,0.114489541,0.242140894,GiniMinHist
14,SSP5,2075,d7,0.103826831,0.206043512,GiniMinHist
16,SSP2,2075,d6,0.090938821,0.262701397,GiniMinHist
11,SSP5,2075,d3,0.08039316,0.171789824,GiniMinHist
14,SSP2,2075,d10,0.196252814,0.212933794,GiniMinHist
3,SSP5,2075,d8,0.110820195,0.315186194,GiniMinHist
20,SSP4,2075,d9,0.150932309,0.452460692,GiniMinHist
6,SSP1,2075,d6,0.090760534,0.263726971,GiniMinHist
23,SSP1,2075,d6,0.09302866,0.238270316,GiniMinHist
16,SSP3,2075,d8,0.113454799,0.263507205,GiniMinHist
11,SSP1,2075,d8,0.112789937,0.171789824,GiniMinHist
1,SSP1,2075,d7,0.09618941,0.33262862,GiniMinHist
13,SSP5,2075,d5,0.08621159,0.241470464,GiniMinHist
8,SSP5,2075,d5,0.081305829,0.277028547,GiniMinHist
7,SSP1,2075,d9,0.155569827,0.493452583,GiniMinHist
12,SSP1,2075,d9,0.136430126,0.195673791,GiniMinHist
1,SSP5,2075,d5,0.074596778,0.33262862,GiniMinHist
12,SSP3,2075,d10,0.186916071,0.209786587,GiniMinHist
7,SSP5,2075,d8,0.108967637,0.493452583,GiniMinHist
20,SSP5,2075,d7,0.086050587,0.452460692,GiniMinHist
16,SSP1,2075,d6,0.091024113,0.262286747,GiniMinHist
1,SSP2,2075,d8,0.112970949,0.33262862,GiniMinHist
32,SSP5,2075,d8,0.110657891,0.422564047,GiniMinHist
12,SSP5,2075,d6,0.097779885,0.195471337,GiniMinHist
12,SSP2,2075,d9,0.13681824,0.199092428,GiniMinHist
8,SSP3,2075,d8,0.113763634,0.277028547,GiniMinHist
29,SSP2,2075,d10,0.335439129,0.449167172,GiniMinHist
23,SSP2,2075,d8,0.112983177,0.238270316,GiniMinHist
13,SSP4,2075,d8,0.116188341,0.245853017,GiniMinHist
25,SSP5,2075,d8,0.111762775,0.348173653,GiniMinHist
6,SSP3,2075,d9,0.135967909,0.263726971,GiniMinHist
33,SSP5,2075,d7,0.092239182,0.379270762,GiniMinHist
15,SSP2,2075,d10,0.324134924,0.380492236,GiniMinHist
27,SSP5,2075,d8,0.110854917,0.284978094,GiniMinHist
27,SSP4,2075,d10,0.257773882,0.284978094,GiniMinHist
18,SSP1,2075,d9,0.137323833,0.290378725,GiniMinHist
16,SSP4,2075,d5,0.082885559,0.263713535,GiniMinHist
6,SSP2,2075,d8,0.113217465,0.263726971,GiniMinHist
23,SSP4,2075,d7,0.101640541,0.238270316,GiniMinHist
8,SSP4,2075,d8,0.113763634,0.277028547,GiniMinHist
15,SSP5,2075,d8,0.110411196,0.380223529,GiniMinHist
14,SSP5,2075,d8,0.114056454,0.206043512,GiniMinHist
1,SSP4,2075,d7,0.09618941,0.33262862,GiniMinHist
11,SSP5,2075,d4,0.087469162,0.171789824,GiniMinHist
6,SSP4,2075,d6,0.090760534,0.263726971,GiniMinHist
12,SSP4,2075,d9,0.136590675,0.197886761,GiniMinHist
31,SSP5,2075,d7,0.095142621,0.343261012,GiniMinHist
13,SSP2,2075,d9,0.136353016,0.245873017,GiniMinHist
16,SSP2,2075,d7,0.100517962,0.262701397,GiniMinHist
23,SSP1,2075,d7,0.101640541,0.238270316,GiniMinHist
18,SSP5,2075,d7,0.097781563,0.290378725,GiniMinHist
14,SSP4,2075,d10,0.196285193,0.210654306,GiniMinHist
21,SSP4,2075,d10,0.29678972,0.361201627,GiniMinHist
13,SSP1,2075,d9,0.13484072,0.242140894,GiniMinHist
13,SSP5,2075,d6,0.09442741,0.241470464,GiniMinHist
6,SSP5,2075,d4,0.075228304,0.263726971,GiniMinHist
6,SSP1,2075,d7,0.100346062,0.263726971,GiniMinHist
17,SSP5,2075,d9,0.135779076,0.270503349,GiniMinHist
26,SSP5,2075,d8,0.113237003,0.426732724,GiniMinHist
29,SSP5,2075,d9,0.165114055,0.422966776,GiniMinHist
16,SSP1,2075,d7,0.100569399,0.262286747,GiniMinHist
16,SSP5,2075,d4,0.075426644,0.262164877,GiniMinHist
23,SSP5,2075,d3,0.070920128,0.238270316,GiniMinHist
31,SSP3,2075,d10,0.2945885,0.343261012,GiniMinHist
24,SSP3,2075,d10,0.368756979,0.443891518,GiniMinHist
8,SSP5,2075,d6,0.089781088,0.277028547,GiniMinHist
12,SSP5,2075,d7,0.10662572,0.195471337,GiniMinHist
11,SSP1,2075,d9,0.12593358,0.171789824,GiniMinHist
8,SSP2,2075,d9,0.137917935,0.277028547,GiniMinHist
21,SSP5,2075,d9,0.145241431,0.344196953,GiniMinHist
1,SSP5,2075,d6,0.08419409,0.33262862,GiniMinHist
16,SSP3,2075,d9,0.136559035,0.263507205,GiniMinHist
8,SSP1,2075,d9,0.137917935,0.277028547,GiniMinHist
11,SSP5,2075,d5,0.09340963,0.171789824,GiniMinHist
16,SSP4,2075,d6,0.091080168,0.263713535,GiniMinHist
13,SSP3,2075,d10,0.217248192,0.249068524,GiniMinHist
31,SSP1,2075,d9,0.143412859,0.343261012,GiniMinHist
9,SSP5,2075,d9,0.153986467,0.437825868,GiniMinHist
11,SSP2,2075,d10,0.174066149,0.171789824,GiniMinHist
1,SSP1,2075,d8,0.112970949,0.33262862,GiniMinHist
15,SSP4,2075,d10,0.32250377,0.378845666,GiniMinHist
23,SSP4,2075,d8,0.112983177,0.238270316,GiniMinHist
13,SSP5,2075,d7,0.103802261,0.241470464,GiniMinHist
6,SSP4,2075,d7,0.100346062,0.263726971,GiniMinHist
13,SSP4,2075,d9,0.136006487,0.245853017,GiniMinHist
33,SSP1,2075,d9,0.146023947,0.379270762,GiniMinHist
9,SSP2,2075,d10,0.360895433,0.454900948,GiniMinHist
26,SSP4,2075,d10,0.352974237,0.445897925,GiniMinHist
6,SSP5,2075,d5,0.082733935,0.263726971,GiniMinHist
23,SSP1,2075,d8,0.112983177,0.238270316,GiniMinHist
21,SSP2,2075,d10,0.293380937,0.359450824,GiniMinHist
10,SSP5,2075,d10,0.230833318,0.262652283,GiniMinHist
23,SSP2,2075,d9,0.13307024,0.238270316,GiniMinHist
16,SSP2,2075,d8,0.113477464,0.262701397,GiniMinHist
11,SSP5,2075,d6,0.099155106,0.171789824,GiniMinHist
16,SSP5,2075,d5,0.082979977,0.262164877,GiniMinHist
25,SSP3,2075,d10,0.299563624,0.348173653,GiniMinHist
18,SSP2,2075,d10,0.25910775,0.290378725,GiniMinHist
16,SSP1,2075,d8,0.113463782,0.262286747,GiniMinHist
33,SSP3,2075,d10,0.322461145,0.379270762,GiniMinHist
4,SSP1,2075,d10,0.350267423,0.414555289,GiniMinHist
23,SSP5,2075,d4,0.078615836,0.238270316,GiniMinHist
14,SSP5,2075,d9,0.130101076,0.206043512,GiniMinHist
1,SSP3,2075,d9,0.142904831,0.33262862,GiniMinHist
3,SSP5,2075,d9,0.138871919,0.315186194,GiniMinHist
6,SSP1,2075,d8,0.113217465,0.263726971,GiniMinHist
25,SSP4,2075,d10,0.299563624,0.348173653,GiniMinHist
8,SSP5,2075,d7,0.099983874,0.277028547,GiniMinHist
11,SSP4,2075,d10,0.174066149,0.171789824,GiniMinHist
18,SSP5,2075,d8,0.111831892,0.290378725,GiniMinHist
16,SSP4,2075,d7,0.100765575,0.263713535,GiniMinHist
15,SSP1,2075,d10,0.324180203,0.380744498,GiniMinHist
12,SSP5,2075,d8,0.116361713,0.195471337,GiniMinHist
8,SSP3,2075,d9,0.137917935,0.277028547,GiniMinHist
20,SSP3,2075,d10,0.380076459,0.452460692,GiniMinHist
5,SSP5,2075,d10,0.309880685,0.37152018,GiniMinHist
24,SSP5,2075,d9,0.152249068,0.443891518,GiniMinHist
20,SSP1,2075,d9,0.150932309,0.452460692,GiniMinHist
3,SSP4,2075,d10,0.279793451,0.317463787,GiniMinHist
1,SSP4,2075,d8,0.112970949,0.33262862,GiniMinHist
33,SSP5,2075,d8,0.111271416,0.379270762,GiniMinHist
2,SSP5,2075,d10,0.33624789,0.403763858,GiniMinHist
6,SSP2,2075,d9,0.135967909,0.263726971,GiniMinHist
31,SSP5,2075,d8,0.11238621,0.343261012,GiniMinHist
27,SSP2,2075,d10,0.257773882,0.284978094,GiniMinHist
20,SSP5,2075,d8,0.108618063,0.452460692,GiniMinHist
27,SSP5,2075,d9,0.135755144,0.284978094,GiniMinHist
1,SSP2,2075,d9,0.142904831,0.33262862,GiniMinHist
8,SSP4,2075,d9,0.137917935,0.277028547,GiniMinHist
15,SSP5,2075,d9,0.146871981,0.380223529,GiniMinHist
11,SSP5,2075,d7,0.105331483,0.171789824,GiniMinHist
18,SSP4,2075,d10,0.25910775,0.290378725,GiniMinHist
1,SSP5,2075,d7,0.09618941,0.33262862,GiniMinHist
14,SSP1,2075,d10,0.196313229,0.207388842,GiniMinHist
12,SSP2,2075,d10,0.181351958,0.199092428,GiniMinHist
13,SSP5,2075,d8,0.114353222,0.241470464,GiniMinHist
6,SSP5,2075,d6,0.090760534,0.263726971,GiniMinHist
16,SSP5,2075,d6,0.090973523,0.262164877,GiniMinHist
25,SSP5,2075,d9,0.143284168,0.348173653,GiniMinHist
3,SSP2,2075,d10,0.279248516,0.31599648,GiniMinHist
23,SSP5,2075,d5,0.085662076,0.238270316,GiniMinHist
6,SSP4,2075,d8,0.113217465,0.263726971,GiniMinHist
16,SSP4,2075,d8,0.113621255,0.263713535,GiniMinHist
12,SSP1,2075,d10,0.179701848,0.195673791,GiniMinHist
17,SSP1,2075,d10,0.243974079,0.270503349,GiniMinHist
12,SSP5,2075,d9,0.136409803,0.195471337,GiniMinHist
26,SSP5,2075,d9,0.15174608,0.426732724,GiniMinHist
11,SSP5,2075,d8,0.112789937,0.171789824,GiniMinHist
32,SSP5,2075,d9,0.149910829,0.422564047,GiniMinHist
23,SSP4,2075,d9,0.13307024,0.238270316,GiniMinHist
16,SSP2,2075,d9,0.136292696,0.262701397,GiniMinHist
16,SSP1,2075,d9,0.136228185,0.262286747,GiniMinHist
8,SSP5,2075,d8,0.113763634,0.277028547,GiniMinHist
25,SSP2,2075,d10,0.299563624,0.348173653,GiniMinHist
23,SSP1,2075,d9,0.13307024,0.238270316,GiniMinHist
12,SSP4,2075,d10,0.181621719,0.197886761,GiniMinHist
23,SSP3,2075,d10,0.219923318,0.238270316,GiniMinHist
7,SSP5,2075,d9,0.155569827,0.493452583,GiniMinHist
23,SSP5,2075,d6,0.09302866,0.238270316,GiniMinHist
13,SSP5,2075,d9,0.134585067,0.241470464,GiniMinHist
6,SSP5,2075,d7,0.100346062,0.263726971,GiniMinHist
9,SSP1,2075,d10,0.360776587,0.441094551,GiniMinHist
16,SSP5,2075,d7,0.100536018,0.262164877,GiniMinHist
6,SSP1,2075,d9,0.135967909,0.263726971,GiniMinHist
1,SSP1,2075,d9,0.142904831,0.33262862,GiniMinHist
