GCAM_region_ID,year,category,shares,sce,model,gini
14,2095,d3,0.077092775,SSP5,Gini25,0.194196258
19,2095,d2,0.060391213,SSP5,Gini25,0.244035925
16,2095,d7,0.103613152,SSP3,Gini25,0.207698108
3,2095,d5,0.084550905,SSP5,Gini25,0.243505785
16,2095,d3,0.07526997,SSP2,Gini25,0.207410002
1,2095,d6,0.082897232,SSP4,Gini25,0.34594523
31,2095,d10,0.265800065,SSP3,Gini25,0.302794066
19,2095,d5,0.085030905,SSP4,Gini25,0.244035925
25,2095,d10,0.244078406,SSP3,Gini25,0.269764408
29,2095,d9,0.155278576,SSP1,Gini25,0.325133457
8,2095,d7,0.102671449,SSP3,Gini25,0.22990216
26,2095,d8,0.113880182,SSP1,Gini25,0.330189631
28,2095,d7,0.103356883,SSP3,Gini25,0.209687924
14,2095,d9,0.128343916,SSP1,Gini25,0.194701705
8,2095,d6,0.094170557,SSP4,Gini25,0.22990216
13,2095,d7,0.103091547,SSP1,Gini25,0.231429287
1,2095,d8,0.11286611,SSP2,Gini25,0.34594523
28,2095,d4,0.08242501,SSP1,Gini25,0.209687924
27,2095,d5,0.07883496,SSP5,Gini25,0.292109545
31,2095,d4,0.070014247,SSP5,Gini25,0.302794066
23,2095,d7,0.100930009,SSP2,Gini25,0.250846098
15,2095,d5,0.075243368,SSP5,Gini25,0.322416451
31,2095,d8,0.112620306,SSP1,Gini25,0.302794066
3,2095,d9,0.13148981,SSP1,Gini25,0.243512765
10,2095,d8,0.111721195,SSP5,Gini25,0.206465676
16,2095,d4,0.082735961,SSP1,Gini25,0.207064985
1,2095,d7,0.095343646,SSP1,Gini25,0.34594523
9,2095,d7,0.094640258,SSP5,Gini25,0.345582631
6,2095,d5,0.084717787,SSP1,Gini25,0.246777949
7,2095,d6,0.080739209,SSP5,Gini25,0.367229473
1,2095,d4,0.064269664,SSP5,Gini25,0.34594523
30,2095,d9,0.12870697,SSP4,Gini25,0.197079759
11,2095,d9,0.137615843,SSP2,Gini25,0.280920728
25,2095,d5,0.081756804,SSP5,Gini25,0.269764408
23,2095,d6,0.091861676,SSP1,Gini25,0.250846098
32,2095,d6,0.080022354,SSP5,Gini25,0.370061769
6,2095,d9,0.134185372,SSP3,Gini25,0.246777949
6,2095,d7,0.101313678,SSP2,Gini25,0.246777949
6,2095,d4,0.077486012,SSP4,Gini25,0.246777949
24,2095,d9,0.154819803,SSP1,Gini25,0.483225547
5,2095,d7,0.095707143,SSP5,Gini25,0.331230512
30,2095,d8,0.112920335,SSP1,Gini25,0.197079759
11,2095,d8,0.113075164,SSP1,Gini25,0.280920728
11,2095,d4,0.07293549,SSP5,Gini25,0.280920728
16,2095,d3,0.075171435,SSP4,Gini25,0.207793817
13,2095,d3,0.071295576,SSP5,Gini25,0.231220237
28,2095,d4,0.08242501,SSP2,Gini25,0.209687924
8,2095,d8,0.113722617,SSP2,Gini25,0.22990216
12,2095,d7,0.105143547,SSP4,Gini25,0.229003521
20,2095,d4,0.064203739,SSP5,Gini25,0.346169788
17,2095,d9,0.145412524,SSP1,Gini25,0.368214926
12,2095,d8,0.116821221,SSP1,Gini25,0.225396267
19,2095,d7,0.101446075,SSP1,Gini25,0.244035925
13,2095,d7,0.103979056,SSP4,Gini25,0.234944907
13,2095,d8,0.115758704,SSP2,Gini25,0.23510107
8,2095,d8,0.113722617,SSP1,Gini25,0.22990216
16,2095,d4,0.082763262,SSP2,Gini25,0.207410002
23,2095,d6,0.091861676,SSP4,Gini25,0.250846098
28,2095,d3,0.074961045,SSP4,Gini25,0.209687924
16,2095,d8,0.113352494,SSP3,Gini25,0.207698108
14,2095,d4,0.0842618,SSP5,Gini25,0.194196258
12,2095,d8,0.118416814,SSP2,Gini25,0.231741482
18,2095,d8,0.11181546,SSP1,Gini25,0.297005438
19,2095,d6,0.092579583,SSP4,Gini25,0.244035925
3,2095,d6,0.091534832,SSP5,Gini25,0.243505785
21,2095,d6,0.088386225,SSP5,Gini25,0.290302042
15,2095,d9,0.141862475,SSP1,Gini25,0.322117245
31,2095,d9,0.139430586,SSP2,Gini25,0.302794066
12,2095,d4,0.079705215,SSP5,Gini25,0.223494139
17,2095,d7,0.093267722,SSP5,Gini25,0.368214926
18,2095,d4,0.070772465,SSP5,Gini25,0.297005438
28,2095,d5,0.089035022,SSP1,Gini25,0.209687924
6,2095,d2,0.059990376,SSP5,Gini25,0.246777949
28,2095,d8,0.113074708,SSP3,Gini25,0.209687924
8,2095,d7,0.102671449,SSP4,Gini25,0.22990216
30,2095,d3,0.076779123,SSP5,Gini25,0.197079759
11,2095,d9,0.137615843,SSP4,Gini25,0.280920728
8,2095,d8,0.113722617,SSP3,Gini25,0.22990216
26,2095,d5,0.07505768,SSP5,Gini25,0.329971919
22,2095,d9,0.13144357,SSP5,Gini25,0.229436451
8,2095,d3,0.071973066,SSP5,Gini25,0.22990216
22,2095,d10,0.21547024,SSP1,Gini25,0.229436451
13,2095,d8,0.114170696,SSP1,Gini25,0.231429287
27,2095,d9,0.136485137,SSP1,Gini25,0.292109545
6,2095,d6,0.092339882,SSP1,Gini25,0.246777949
16,2095,d5,0.089344177,SSP1,Gini25,0.207064985
27,2095,d6,0.086951396,SSP5,Gini25,0.292109545
29,2095,d7,0.100486893,SSP5,Gini25,0.320881733
4,2095,d8,0.110755568,SSP5,Gini25,0.344807115
20,2095,d8,0.110625386,SSP1,Gini25,0.346169788
1,2095,d7,0.095343646,SSP4,Gini25,0.34594523
28,2095,d5,0.089035022,SSP2,Gini25,0.209687924
23,2095,d2,0.059486941,SSP5,Gini25,0.250846098
31,2095,d5,0.078010194,SSP5,Gini25,0.302794066
25,2095,d6,0.089652018,SSP5,Gini25,0.269764408
16,2095,d5,0.089312023,SSP2,Gini25,0.207410002
19,2095,d3,0.070067626,SSP5,Gini25,0.244035925
23,2095,d7,0.100930009,SSP1,Gini25,0.250846098
6,2095,d5,0.084717787,SSP4,Gini25,0.246777949
23,2095,d8,0.113003097,SSP2,Gini25,0.250846098
12,2095,d10,0.206340832,SSP3,Gini25,0.248977721
15,2095,d6,0.084314364,SSP5,Gini25,0.322416451
24,2095,d8,0.109276028,SSP5,Gini25,0.483225547
14,2095,d5,0.090691005,SSP5,Gini25,0.194196258
7,2095,d9,0.146054886,SSP1,Gini25,0.367229473
16,2095,d4,0.082647236,SSP4,Gini25,0.207793817
19,2095,d9,0.133863491,SSP2,Gini25,0.244035925
11,2095,d5,0.080683957,SSP5,Gini25,0.280920728
26,2095,d9,0.14271437,SSP1,Gini25,0.330189631
12,2095,d8,0.118143324,SSP4,Gini25,0.229003521
6,2095,d8,0.113204101,SSP2,Gini25,0.246777949
12,2095,d9,0.138740766,SSP1,Gini25,0.225396267
10,2095,d9,0.128302469,SSP5,Gini25,0.206465676
1,2095,d9,0.144186689,SSP3,Gini25,0.34594523
20,2095,d9,0.141904933,SSP2,Gini25,0.346169788
1,2095,d5,0.073010357,SSP5,Gini25,0.34594523
32,2095,d9,0.145392816,SSP1,Gini25,0.370061769
23,2095,d7,0.100930009,SSP4,Gini25,0.250846098
12,2095,d5,0.087489486,SSP5,Gini25,0.223494139
28,2095,d4,0.08242501,SSP4,Gini25,0.209687924
29,2095,d10,0.262642484,SSP2,Gini25,0.348143979
9,2095,d8,0.112643885,SSP5,Gini25,0.345582631
28,2095,d6,0.095747401,SSP1,Gini25,0.209687924
13,2095,d8,0.114974347,SSP4,Gini25,0.234944907
19,2095,d7,0.101446075,SSP4,Gini25,0.244035925
16,2095,d9,0.130348383,SSP3,Gini25,0.207698108
19,2095,d8,0.113169375,SSP1,Gini25,0.244035925
13,2095,d4,0.079548467,SSP5,Gini25,0.231220237
20,2095,d9,0.141904933,SSP4,Gini25,0.346169788
20,2095,d5,0.07244519,SSP5,Gini25,0.346169788
5,2095,d8,0.1123199,SSP5,Gini25,0.331230512
12,2095,d9,0.139933707,SSP2,Gini25,0.231741482
30,2095,d9,0.12870697,SSP1,Gini25,0.197079759
28,2095,d2,0.065289308,SSP5,Gini25,0.209687924
7,2095,d7,0.093861658,SSP5,Gini25,0.367229473
14,2095,d10,0.189540567,SSP2,Gini25,0.197381711
3,2095,d7,0.099804988,SSP5,Gini25,0.243505785
32,2095,d7,0.09300809,SSP5,Gini25,0.370061769
25,2095,d10,0.244078406,SSP4,Gini25,0.269764408
30,2095,d4,0.084102171,SSP5,Gini25,0.197079759
15,2095,d10,0.280729619,SSP2,Gini25,0.321697405
1,2095,d8,0.11286611,SSP1,Gini25,0.34594523
18,2095,d5,0.078495293,SSP5,Gini25,0.297005438
21,2095,d7,0.099419618,SSP5,Gini25,0.290302042
28,2095,d6,0.095747401,SSP2,Gini25,0.209687924
13,2095,d9,0.134346585,SSP2,Gini25,0.23510107
8,2095,d8,0.113722617,SSP4,Gini25,0.22990216
2,2095,d9,0.144580345,SSP5,Gini25,0.339401745
16,2095,d6,0.096006331,SSP1,Gini25,0.207064985
8,2095,d4,0.079742512,SSP5,Gini25,0.22990216
8,2095,d9,0.132957659,SSP2,Gini25,0.22990216
13,2095,d9,0.132796406,SSP1,Gini25,0.231429287
16,2095,d2,0.065638248,SSP5,Gini25,0.207209809
14,2095,d6,0.097041742,SSP5,Gini25,0.194196258
6,2095,d7,0.101313678,SSP1,Gini25,0.246777949
24,2095,d10,0.399883183,SSP3,Gini25,0.483225547
17,2095,d10,0.313443554,SSP4,Gini25,0.368214926
16,2095,d6,0.096028309,SSP2,Gini25,0.207410002
6,2095,d6,0.092339882,SSP4,Gini25,0.246777949
15,2095,d10,0.27978536,SSP4,Gini25,0.319352491
8,2095,d9,0.132957659,SSP1,Gini25,0.22990216
27,2095,d7,0.096947069,SSP5,Gini25,0.292109545
25,2095,d7,0.099167453,SSP5,Gini25,0.269764408
26,2095,d6,0.084513151,SSP5,Gini25,0.329971919
16,2095,d5,0.089307378,SSP4,Gini25,0.207793817
12,2095,d9,0.139871311,SSP4,Gini25,0.229003521
31,2095,d9,0.139430586,SSP1,Gini25,0.302794066
31,2095,d6,0.086815355,SSP5,Gini25,0.302794066
19,2095,d4,0.077850743,SSP5,Gini25,0.244035925
27,2095,d10,0.262779046,SSP4,Gini25,0.292109545
28,2095,d9,0.130181565,SSP3,Gini25,0.209687924
28,2095,d5,0.089035022,SSP4,Gini25,0.209687924
28,2095,d7,0.103356883,SSP1,Gini25,0.209687924
11,2095,d9,0.137615843,SSP1,Gini25,0.280920728
12,2095,d6,0.095910681,SSP5,Gini25,0.223494139
23,2095,d8,0.113003097,SSP1,Gini25,0.250846098
6,2095,d3,0.06967202,SSP5,Gini25,0.246777949
11,2095,d6,0.089082726,SSP5,Gini25,0.280920728
15,2095,d7,0.095751001,SSP5,Gini25,0.322416451
13,2095,d5,0.086957778,SSP5,Gini25,0.231220237
8,2095,d9,0.132957659,SSP3,Gini25,0.22990216
1,2095,d9,0.144186689,SSP2,Gini25,0.34594523
30,2095,d5,0.090476052,SSP5,Gini25,0.197079759
17,2095,d8,0.111798606,SSP5,Gini25,0.368214926
13,2095,d10,0.212372592,SSP3,Gini25,0.238281607
23,2095,d8,0.113003097,SSP4,Gini25,0.250846098
28,2095,d7,0.103356883,SSP2,Gini25,0.209687924
14,2095,d7,0.104127256,SSP5,Gini25,0.194196258
23,2095,d3,0.0691312,SSP5,Gini25,0.250846098
19,2095,d8,0.113169375,SSP4,Gini25,0.244035925
5,2095,d10,0.284827824,SSP1,Gini25,0.332524032
16,2095,d7,0.103655671,SSP1,Gini25,0.207064985
21,2095,d10,0.253783832,SSP4,Gini25,0.30947585
1,2095,d6,0.082897232,SSP5,Gini25,0.34594523
18,2095,d9,0.137998487,SSP1,Gini25,0.297005438
10,2095,d10,0.200403352,SSP5,Gini25,0.206465676
8,2095,d5,0.086820957,SSP5,Gini25,0.22990216
21,2095,d8,0.116063448,SSP5,Gini25,0.290302042
1,2095,d8,0.11286611,SSP4,Gini25,0.34594523
14,2095,d10,0.189539316,SSP4,Gini25,0.1963201
16,2095,d7,0.10318905,SSP2,Gini25,0.207410002
20,2095,d6,0.081788552,SSP5,Gini25,0.346169788
18,2095,d6,0.086966288,SSP5,Gini25,0.297005438
16,2095,d6,0.096047959,SSP4,Gini25,0.207793817
9,2095,d10,0.295817195,SSP2,Gini25,0.35058953
3,2095,d10,0.229071009,SSP4,Gini25,0.24469724
23,2095,d9,0.134403133,SSP2,Gini25,0.250846098
13,2095,d9,0.13411325,SSP4,Gini25,0.234944907
6,2095,d7,0.101313678,SSP4,Gini25,0.246777949
28,2095,d6,0.095747401,SSP4,Gini25,0.209687924
3,2095,d8,0.110914879,SSP5,Gini25,0.243505785
28,2095,d3,0.074961045,SSP5,Gini25,0.209687924
15,2095,d10,0.28071409,SSP1,Gini25,0.322117245
19,2095,d10,0.223478822,SSP3,Gini25,0.244035925
6,2095,d8,0.113204101,SSP1,Gini25,0.246777949
4,2095,d9,0.143430392,SSP5,Gini25,0.344807115
6,2095,d9,0.134185372,SSP2,Gini25,0.246777949
19,2095,d5,0.085030905,SSP5,Gini25,0.244035925
21,2095,d10,0.254258659,SSP2,Gini25,0.309781288
30,2095,d6,0.09685215,SSP5,Gini25,0.197079759
28,2095,d8,0.113074708,SSP1,Gini25,0.209687924
16,2095,d3,0.075331999,SSP5,Gini25,0.207209809
5,2095,d9,0.144288743,SSP5,Gini25,0.331230512
13,2095,d6,0.094528204,SSP5,Gini25,0.231220237
12,2095,d7,0.105259883,SSP5,Gini25,0.223494139
2,2095,d10,0.289842011,SSP1,Gini25,0.341049822
19,2095,d9,0.133863491,SSP1,Gini25,0.244035925
26,2095,d7,0.096519535,SSP5,Gini25,0.329971919
29,2095,d8,0.116278672,SSP5,Gini25,0.320881733
6,2095,d4,0.077486012,SSP5,Gini25,0.246777949
25,2095,d8,0.112097538,SSP5,Gini25,0.269764408
31,2095,d7,0.097650107,SSP5,Gini25,0.302794066
11,2095,d7,0.099248908,SSP5,Gini25,0.280920728
8,2095,d9,0.132957659,SSP4,Gini25,0.22990216
14,2095,d8,0.113238222,SSP5,Gini25,0.194196258
27,2095,d8,0.110841075,SSP5,Gini25,0.292109545
7,2095,d8,0.11252297,SSP5,Gini25,0.367229473
3,2095,d10,0.228795506,SSP2,Gini25,0.243640656
30,2095,d10,0.191369218,SSP2,Gini25,0.197079759
28,2095,d8,0.113074708,SSP2,Gini25,0.209687924
16,2095,d7,0.103609046,SSP4,Gini25,0.207793817
16,2095,d8,0.113296673,SSP1,Gini25,0.207064985
32,2095,d8,0.111592105,SSP5,Gini25,0.370061769
9,2095,d9,0.145771782,SSP5,Gini25,0.345582631
8,2095,d6,0.094170557,SSP5,Gini25,0.22990216
26,2095,d10,0.284077547,SSP4,Gini25,0.353601771
15,2095,d8,0.112035914,SSP5,Gini25,0.322416451
20,2095,d9,0.141904933,SSP1,Gini25,0.346169788
25,2095,d10,0.244078406,SSP2,Gini25,0.269764408
16,2095,d8,0.113743293,SSP2,Gini25,0.207410002
23,2095,d10,0.228639272,SSP3,Gini25,0.250846098
23,2095,d4,0.076940829,SSP5,Gini25,0.250846098
28,2095,d7,0.103356883,SSP4,Gini25,0.209687924
12,2095,d10,0.200447967,SSP1,Gini25,0.225396267
14,2095,d10,0.189538988,SSP1,Gini25,0.194701705
30,2095,d7,0.103969587,SSP5,Gini25,0.197079759
17,2095,d10,0.313443554,SSP2,Gini25,0.368214926
19,2095,d6,0.092579583,SSP5,Gini25,0.244035925
28,2095,d4,0.08242501,SSP5,Gini25,0.209687924
18,2095,d7,0.097387187,SSP5,Gini25,0.297005438
23,2095,d9,0.134403133,SSP1,Gini25,0.250846098
6,2095,d8,0.113204101,SSP4,Gini25,0.246777949
13,2095,d7,0.102946953,SSP5,Gini25,0.231220237
16,2095,d4,0.082730497,SSP5,Gini25,0.207209809
9,2095,d10,0.294465752,SSP1,Gini25,0.345197507
1,2095,d7,0.095343646,SSP5,Gini25,0.34594523
30,2095,d10,0.191369218,SSP4,Gini25,0.197079759
20,2095,d7,0.093669244,SSP5,Gini25,0.346169788
21,2095,d9,0.139384321,SSP5,Gini25,0.290302042
12,2095,d10,0.201556174,SSP2,Gini25,0.231741482
1,2095,d9,0.144186689,SSP1,Gini25,0.34594523
6,2095,d5,0.084717787,SSP5,Gini25,0.246777949
4,2095,d10,0.297997645,SSP1,Gini25,0.34444614
19,2095,d9,0.133863491,SSP4,Gini25,0.244035925
16,2095,d10,0.197671279,SSP3,Gini25,0.207698108
23,2095,d9,0.134403133,SSP4,Gini25,0.250846098
16,2095,d8,0.113335869,SSP4,Gini25,0.207793817
8,2095,d7,0.102671449,SSP5,Gini25,0.22990216
29,2095,d9,0.152197806,SSP5,Gini25,0.320881733
26,2095,d8,0.114107482,SSP5,Gini25,0.329971919
16,2095,d9,0.130481639,SSP1,Gini25,0.207064985
28,2095,d9,0.130181565,SSP1,Gini25,0.209687924
23,2095,d5,0.084192509,SSP5,Gini25,0.250846098
28,2095,d8,0.113074708,SSP4,Gini25,0.209687924
7,2095,d10,0.310954653,SSP2,Gini25,0.367229473
16,2095,d9,0.13043646,SSP2,Gini25,0.207410002
30,2095,d8,0.112920335,SSP5,Gini25,0.197079759
14,2095,d9,0.128136565,SSP5,Gini25,0.194196258
11,2095,d8,0.113075164,SSP5,Gini25,0.280920728
24,2095,d9,0.154819803,SSP5,Gini25,0.483225547
3,2095,d9,0.131488808,SSP5,Gini25,0.243505785
12,2095,d8,0.116606687,SSP5,Gini25,0.223494139
28,2095,d5,0.089035022,SSP5,Gini25,0.209687924
6,2095,d9,0.134185372,SSP1,Gini25,0.246777949
18,2095,d10,0.263767546,SSP2,Gini25,0.297005438
31,2095,d8,0.112620306,SSP5,Gini25,0.302794066
19,2095,d7,0.101446075,SSP5,Gini25,0.244035925
25,2095,d10,0.244078406,SSP1,Gini25,0.269764408
28,2095,d9,0.130181565,SSP2,Gini25,0.209687924
21,2095,d10,0.254031734,SSP1,Gini25,0.304031857
12,2095,d10,0.200593751,SSP4,Gini25,0.229003521
29,2095,d10,0.26321986,SSP1,Gini25,0.325133457
27,2095,d10,0.262779046,SSP2,Gini25,0.292109545
13,2095,d8,0.114181618,SSP5,Gini25,0.231220237
16,2095,d5,0.089311341,SSP5,Gini25,0.207209809
15,2095,d9,0.14192648,SSP5,Gini25,0.322416451
6,2095,d6,0.092339882,SSP5,Gini25,0.246777949
17,2095,d9,0.145412524,SSP5,Gini25,0.368214926
26,2095,d10,0.283398571,SSP2,Gini25,0.338583693
1,2095,d9,0.144186689,SSP4,Gini25,0.34594523
25,2095,d9,0.135445824,SSP5,Gini25,0.269764408
18,2095,d8,0.11181546,SSP5,Gini25,0.297005438
16,2095,d9,0.130470277,SSP4,Gini25,0.207793817
12,2095,d9,0.138302388,SSP5,Gini25,0.223494139
7,2095,d10,0.310954653,SSP4,Gini25,0.367229473
6,2095,d10,0.225303665,SSP3,Gini25,0.246777949
18,2095,d10,0.263767546,SSP4,Gini25,0.297005438
8,2095,d8,0.113722617,SSP5,Gini25,0.22990216
28,2095,d6,0.095747401,SSP5,Gini25,0.209687924
23,2095,d6,0.091861676,SSP5,Gini25,0.250846098
27,2095,d9,0.136485137,SSP5,Gini25,0.292109545
3,2095,d10,0.228722094,SSP1,Gini25,0.243512765
30,2095,d10,0.191369218,SSP1,Gini25,0.197079759
32,2095,d10,0.315244552,SSP4,Gini25,0.370061769
6,2095,d9,0.134185372,SSP4,Gini25,0.246777949
1,2095,d8,0.11286611,SSP5,Gini25,0.34594523
20,2095,d8,0.110625386,SSP5,Gini25,0.346169788
22,2095,d10,0.21547024,SSP5,Gini25,0.229436451
19,2095,d8,0.113169375,SSP5,Gini25,0.244035925
16,2095,d6,0.095625978,SSP5,Gini25,0.207209809
31,2095,d10,0.265800065,SSP4,Gini25,0.302794066
30,2095,d9,0.12870697,SSP5,Gini25,0.197079759
28,2095,d9,0.130181565,SSP4,Gini25,0.209687924
6,2095,d7,0.101313678,SSP5,Gini25,0.246777949
7,2095,d9,0.146054886,SSP5,Gini25,0.367229473
13,2095,d9,0.132725067,SSP5,Gini25,0.231220237
11,2095,d10,0.249422455,SSP2,Gini25,0.280920728
13,2095,d10,0.212681919,SSP1,Gini25,0.231429287
32,2095,d9,0.145392816,SSP5,Gini25,0.370061769
28,2095,d7,0.103356883,SSP5,Gini25,0.209687924
13,2095,d10,0.212353566,SSP2,Gini25,0.23510107
26,2095,d9,0.141751024,SSP5,Gini25,0.329971919
23,2095,d7,0.100930009,SSP5,Gini25,0.250846098
32,2095,d10,0.315244552,SSP2,Gini25,0.370061769
19,2095,d10,0.223478822,SSP2,Gini25,0.244035925
28,2095,d10,0.199773259,SSP3,Gini25,0.209687924
13,2095,d10,0.212809541,SSP4,Gini25,0.234944907
8,2095,d10,0.212251057,SSP2,Gini25,0.22990216
16,2095,d10,0.197176756,SSP1,Gini25,0.207064985
11,2095,d9,0.137615843,SSP5,Gini25,0.280920728
16,2095,d7,0.103208043,SSP5,Gini25,0.207209809
8,2095,d10,0.212251057,SSP1,Gini25,0.22990216
11,2095,d10,0.249422455,SSP4,Gini25,0.280920728
31,2095,d9,0.139430586,SSP5,Gini25,0.302794066
8,2095,d9,0.132957659,SSP5,Gini25,0.22990216
16,2095,d10,0.197383377,SSP2,Gini25,0.207410002
8,2095,d10,0.212251057,SSP3,Gini25,0.22990216
28,2095,d8,0.113074708,SSP5,Gini25,0.209687924
6,2095,d8,0.113204101,SSP5,Gini25,0.246777949
31,2095,d10,0.265800065,SSP2,Gini25,0.302794066
5,2095,d10,0.284771302,SSP5,Gini25,0.331230512
15,2095,d10,0.280722785,SSP5,Gini25,0.322416451
16,2095,d8,0.114169226,SSP5,Gini25,0.207209809
18,2095,d9,0.137998487,SSP5,Gini25,0.297005438
27,2095,d10,0.262779046,SSP1,Gini25,0.292109545
23,2095,d8,0.113003097,SSP5,Gini25,0.250846098
19,2095,d9,0.133863491,SSP5,Gini25,0.244035925
16,2095,d10,0.197662712,SSP4,Gini25,0.207793817
12,2095,d10,0.199011773,SSP5,Gini25,0.223494139
26,2095,d10,0.283126268,SSP1,Gini25,0.330189631
17,2095,d10,0.313443554,SSP1,Gini25,0.368214926
8,2095,d10,0.212251057,SSP4,Gini25,0.22990216
11,2095,d10,0.249422455,SSP1,Gini25,0.280920728
23,2095,d10,0.228639272,SSP2,Gini25,0.250846098
6,2095,d10,0.225303665,SSP2,Gini25,0.246777949
1,2095,d9,0.144186689,SSP5,Gini25,0.34594523
20,2095,d9,0.141904933,SSP5,Gini25,0.346169788
19,2095,d10,0.223478822,SSP1,Gini25,0.244035925
9,2095,d10,0.294888793,SSP5,Gini25,0.345582631
28,2095,d9,0.130181565,SSP5,Gini25,0.209687924
1,2095,d10,0.295265577,SSP3,Gini25,0.34594523
2,2095,d10,0.288806845,SSP5,Gini25,0.339401745
14,2095,d10,0.189536452,SSP5,Gini25,0.194196258
16,2095,d9,0.130523619,SSP5,Gini25,0.207209809
31,2095,d10,0.265800065,SSP1,Gini25,0.302794066
24,2095,d10,0.399883183,SSP4,Gini25,0.483225547
24,2095,d10,0.399883183,SSP2,Gini25,0.483225547
7,2095,d10,0.310954653,SSP1,Gini25,0.367229473
28,2095,d10,0.199773259,SSP1,Gini25,0.209687924
6,2095,d9,0.134185372,SSP5,Gini25,0.246777949
20,2095,d10,0.300996424,SSP2,Gini25,0.346169788
20,2095,d10,0.300996424,SSP4,Gini25,0.346169788
28,2095,d10,0.199773259,SSP2,Gini25,0.209687924
18,2095,d10,0.263767546,SSP1,Gini25,0.297005438
32,2095,d10,0.315244552,SSP1,Gini25,0.370061769
23,2095,d9,0.134403133,SSP5,Gini25,0.250846098
4,2095,d10,0.298287526,SSP5,Gini25,0.344807115
23,2095,d10,0.228639272,SSP1,Gini25,0.250846098
19,2095,d10,0.223478822,SSP4,Gini25,0.244035925
1,2095,d10,0.295265577,SSP2,Gini25,0.34594523
23,2095,d10,0.228639272,SSP4,Gini25,0.250846098
21,2095,d10,0.253072903,SSP5,Gini25,0.290302042
24,2095,d10,0.399883183,SSP1,Gini25,0.483225547
6,2095,d10,0.225303665,SSP1,Gini25,0.246777949
30,2095,d10,0.191369218,SSP5,Gini25,0.197079759
29,2095,d10,0.262933697,SSP5,Gini25,0.320881733
13,2095,d10,0.212728487,SSP5,Gini25,0.231220237
3,2095,d10,0.228717892,SSP5,Gini25,0.243505785
28,2095,d10,0.199773259,SSP4,Gini25,0.209687924
16,2095,d10,0.197062028,SSP5,Gini25,0.207209809
6,2095,d10,0.225303665,SSP4,Gini25,0.246777949
20,2095,d10,0.300996424,SSP1,Gini25,0.346169788
25,2095,d10,0.244078406,SSP5,Gini25,0.269764408
1,2095,d10,0.295265577,SSP1,Gini25,0.34594523
8,2095,d10,0.212251057,SSP5,Gini25,0.22990216
27,2095,d10,0.262779046,SSP5,Gini25,0.292109545
1,2095,d10,0.295265577,SSP4,Gini25,0.34594523
11,2095,d10,0.249422455,SSP5,Gini25,0.280920728
19,2095,d10,0.223478822,SSP5,Gini25,0.244035925
28,2095,d10,0.199773259,SSP5,Gini25,0.209687924
17,2095,d10,0.313443554,SSP5,Gini25,0.368214926
26,2095,d10,0.283770691,SSP5,Gini25,0.329971919
31,2095,d10,0.265800065,SSP5,Gini25,0.302794066
7,2095,d10,0.310954653,SSP5,Gini25,0.367229473
18,2095,d10,0.263767546,SSP5,Gini25,0.297005438
32,2095,d10,0.315244552,SSP5,Gini25,0.370061769
6,2095,d10,0.225303665,SSP5,Gini25,0.246777949
24,2095,d10,0.399883183,SSP5,Gini25,0.483225547
23,2095,d10,0.228639272,SSP5,Gini25,0.250846098
1,2095,d10,0.295265577,SSP5,Gini25,0.34594523
20,2095,d10,0.300996424,SSP5,Gini25,0.346169788
5,2100,d1,0.021654269,SSP4,Gini25,0.387178144
2,2100,d1,0.02866841,SSP4,Gini25,0.379932682
4,2100,d1,0.020224064,SSP4,Gini25,0.467892734
5,2100,d1,0.025932259,SSP3,Gini25,0.373337002
2,2100,d2,0.039209563,SSP4,Gini25,0.379932682
4,2100,d1,0.031110934,SSP3,Gini25,0.349099813
2,2100,d1,0.029938578,SSP3,Gini25,0.359231004
5,2100,d2,0.036077046,SSP4,Gini25,0.387178144
4,2100,d2,0.030683731,SSP4,Gini25,0.467892734
2,2100,d3,0.050332263,SSP4,Gini25,0.379932682
9,2100,d1,0.018558204,SSP4,Gini25,0.512628043
22,2100,d1,0.044235941,SSP4,Gini25,0.229436451
2,2100,d2,0.043939612,SSP3,Gini25,0.359231004
5,2100,d3,0.045534468,SSP4,Gini25,0.387178144
2,2100,d4,0.059759708,SSP4,Gini25,0.379932682
17,2100,d1,0.028362385,SSP3,Gini25,0.368214926
4,2100,d3,0.039154875,SSP4,Gini25,0.467892734
29,2100,d1,0.016910188,SSP4,Gini25,0.550053966
4,2100,d2,0.044193082,SSP3,Gini25,0.349099813
2,2100,d5,0.069311261,SSP4,Gini25,0.379932682
5,2100,d2,0.038309178,SSP3,Gini25,0.373337002
10,2100,d1,0.016546459,SSP4,Gini25,0.370225144
4,2100,d4,0.047007311,SSP4,Gini25,0.467892734
22,2100,d1,0.044235941,SSP3,Gini25,0.229436451
7,2100,d1,0.02812876,SSP3,Gini25,0.367229473
24,2100,d1,0.016220568,SSP3,Gini25,0.483225547
22,2100,d2,0.062773442,SSP4,Gini25,0.229436451
9,2100,d1,0.027997387,SSP3,Gini25,0.381153885
2,2100,d3,0.053100591,SSP3,Gini25,0.359231004
2,2100,d6,0.080151528,SSP4,Gini25,0.379932682
9,2100,d2,0.027004541,SSP4,Gini25,0.512628043
5,2100,d4,0.060942319,SSP4,Gini25,0.387178144
5,2100,d3,0.048329888,SSP3,Gini25,0.373337002
22,2100,d3,0.072299305,SSP4,Gini25,0.229436451
